Date,Open,High,Low,Close,Volume,Market Cap
2023-06-16,1812.2,1819.01,1799.19,1815.55,75048,136253716.35
2023-06-17,1787.74,1804.58,1791.96,1797.64,60940,109548229.83
2023-06-18,1799.02,1807.04,1784.42,1801.53,42130,75898374.97
2023-06-19,1773.4,1789.15,1767.88,1773.75,50142,88939558.93
2023-06-20,1768.81,1784.55,1764.88,1772.03,46468,82342652.71
2023-06-21,1750.59,1761.6,1751.72,1754.45,40698,71402648.58
2023-06-22,1733.85,1753.04,1728.9,1740.24,20655,35944666.39
2023-06-23,1766.44,1774.19,1752.31,1765.46,57897,102214971.28
2023-06-24,1797.13,1798.96,1773.95,1787.79,40075,71645624.58
2023-06-25,1806.86,1811.62,1797.63,1800.47,19359,34855323.38
2023-06-26,1782.39,1791.23,1767.25,1779.13,52056,92614131.94
2023-06-27,1776.67,1784.8,1761.24,1773.3,61831,109644717.48
2023-06-28,1797.4,1810.16,1784.98,1798.06,69191,124409486.64
2023-06-29,1792.37,1817.67,1795.26,1801.39,43272,77949884.01
2023-06-30,1846.43,1861.48,1850.81,1848.28,24671,45598909.27
2023-07-01,1851.8,1864.96,1843.11,1856.65,37048,68785024.3
2023-07-02,1861.76,1870.5,1851.72,1860.99,86274,160554798.59
2023-07-03,1861.47,1871.46,1843.9,1855.3,35963,66722324.44
2023-07-04,1868.34,1869.04,1848.95,1858.48,53954,100272190.37
2023-07-05,1856.25,1864.06,1844.75,1855.93,82309,152759426.58
2023-07-06,1862.25,1877.43,1856.9,1870.59,10717,20047095.21
2023-07-07,1890.54,1901.59,1889.51,1890.22,21676,40972460.38
2023-07-08,1875.45,1880.73,1859.3,1875.0,14434,27063787.44
2023-07-09,1852.27,1865.3,1839.79,1848.88,59810,110581389.29
2023-07-10,1812.56,1817.46,1794.52,1812.65,14994,27178931.49
2023-07-11,1823.65,1840.7,1815.61,1823.31,14234,25953046.55
2023-07-12,1798.59,1810.32,1795.15,1801.75,79300,142878483.33
2023-07-13,1757.63,1763.8,1749.93,1759.19,53949,94906460.93
2023-07-14,1770.03,1778.41,1754.96,1767.46,47405,83786445.19
2023-07-15,1807.78,1823.05,1809.19,1817.82,44872,81569222.29
2023-07-16,1816.61,1828.37,1805.34,1818.2,52215,94937242.73
2023-07-17,1838.91,1842.58,1827.4,1835.47,33185,60910021.17
2023-07-18,1845.81,1852.33,1827.43,1837.61,53442,98205289.45
2023-07-19,1834.14,1846.81,1814.94,1836.13,61759,113397383.69
2023-07-20,1860.94,1859.07,1843.22,1855.01,51153,94889264.81
2023-07-21,1858.15,1856.72,1837.52,1849.7,87535,161913778.6
2023-07-22,1853.62,1869.08,1852.91,1855.55,12581,23344689.0
2023-07-23,1859.69,1878.92,1845.71,1862.49,61717,114946993.23
2023-07-24,1848.71,1859.4,1834.29,1849.62,12763,23606742.13
2023-07-25,1869.55,1874.74,1863.54,1869.96,65480,122445252.08
2023-07-26,1872.42,1882.24,1851.73,1866.96,48759,91031343.89
2023-07-27,1848.48,1865.85,1840.7,1852.35,86067,159426211.29
2023-07-28,1871.27,1880.11,1853.35,1863.58,35307,65797427.59
2023-07-29,1842.11,1857.56,1829.66,1846.11,21064,38886479.62
2023-07-30,1840.85,1854.57,1839.74,1847.17,86848,160423411.41
2023-07-31,1850.11,1860.08,1841.1,1847.49,47548,87844555.56
2023-08-01,1875.86,1881.34,1858.67,1869.71,46945,87773537.66
2023-08-02,1880.6,1886.83,1867.06,1879.7,57937,108904410.71
2023-08-03,1881.88,1890.7,1864.87,1879.7,16476,30969994.24
2023-08-04,1906.33,1905.58,1887.31,1896.56,61756,117123884.5
2023-08-05,1931.09,1938.58,1919.11,1924.86,12382,23833652.91
2023-08-06,1936.67,1948.98,1913.88,1936.52,59683,115577272.13
2023-08-07,1935.07,1941.97,1932.66,1937.23,97999,189846230.12
2023-08-08,1916.96,1915.73,1901.21,1911.49,55276,105659492.09
2023-08-09,1894.83,1900.24,1876.79,1890.69,43402,82059605.83
2023-08-10,1887.18,1895.25,1869.33,1885.08,36946,69646265.63
2023-08-11,1871.76,1887.2,1866.23,1873.39,89698,168039557.0
2023-08-12,1869.77,1882.72,1869.53,1870.15,83933,156967554.71
2023-08-13,1871.05,1889.08,1864.74,1871.79,32335,60524201.4
2023-08-14,1881.33,1890.54,1868.57,1882.88,55095,103737267.48
2023-08-15,1878.96,1889.35,1868.78,1881.97,89930,169245554.3
2023-08-16,1893.53,1897.4,1878.85,1892.2,37197,70384161.4
2023-08-17,1890.76,1907.74,1880.43,1893.99,32010,60626601.8
2023-08-18,1855.87,1865.09,1838.28,1854.98,34123,63297486.06
2023-08-19,1826.19,1837.43,1830.57,1836.69,97923,179854527.34
2023-08-20,1831.31,1845.32,1830.3,1834.31,12890,23644277.09
2023-08-21,1816.11,1821.95,1798.77,1810.62,18026,32638195.55
2023-08-22,1818.61,1832.39,1818.36,1823.12,74925,136596990.57
2023-08-23,1857.19,1865.71,1850.54,1854.23,78842,146191307.35
2023-08-24,1875.02,1883.01,1862.99,1879.11,43665,82051188.71
2023-08-25,1879.22,1893.54,1864.09,1875.34,19277,36150885.23
2023-08-26,1904.17,1917.55,1895.51,1905.65,52239,99549367.52
2023-08-27,1907.44,1910.26,1898.88,1909.13,57664,110087818.14
2023-08-28,1903.16,1912.85,1893.41,1902.88,58008,110382487.68
2023-08-29,1884.4,1903.15,1875.03,1891.12,24683,46678411.77
2023-08-30,1890.43,1890.0,1883.14,1885.57,10670,20118993.76
2023-08-31,1884.82,1890.97,1876.08,1878.3,99211,186348307.94
2023-09-01,1880.41,1900.62,1876.89,1882.21,27889,52492988.54
2023-09-02,1888.54,1892.7,1874.48,1885.92,65612,123739159.75
2023-09-03,1890.38,1898.63,1867.46,1886.48,54535,102879383.87
2023-09-04,1895.27,1906.77,1881.38,1895.72,88542,167851050.71
2023-09-05,1914.49,1934.88,1907.07,1920.04,64319,123494750.63
2023-09-06,1947.5,1948.98,1929.93,1939.53,31639,61364675.3
2023-09-07,1908.37,1914.99,1906.99,1910.33,74712,142724457.36
2023-09-08,1856.7,1874.27,1847.18,1859.75,26633,49530721.84
2023-09-09,1887.13,1883.9,1858.81,1878.94,44660,83913299.69
2023-09-10,1855.15,1871.14,1843.3,1852.1,78975,146269504.9
2023-09-11,1849.39,1860.91,1840.91,1848.1,42172,77938221.62
2023-09-12,1820.35,1832.21,1816.38,1825.2,69197,126298451.51
2023-09-13,1793.68,1805.2,1776.66,1789.66,68847,123212835.63
2023-09-14,1815.47,1810.94,1790.43,1800.99,21577,38859980.75
2023-09-15,1821.08,1825.57,1802.12,1816.67,87299,158593824.22
2023-09-16,1808.12,1812.24,1795.81,1805.64,30176,54487107.31
2023-09-17,1757.93,1754.93,1745.53,1754.32,54386,95410608.18
2023-09-18,1742.26,1756.92,1732.75,1743.9,73972,128999627.67
2023-09-19,1750.55,1754.09,1744.93,1752.23,99791,174857197.59
2023-09-20,1721.4,1729.19,1704.45,1723.16,51003,87886121.07
2023-09-21,1724.45,1739.49,1713.21,1727.32,29996,51812784.08
2023-09-22,1725.75,1735.01,1723.02,1727.52,96598,166874678.98
2023-09-23,1737.82,1750.39,1733.33,1739.6,45931,79901693.69
2023-09-24,1741.27,1746.43,1729.67,1742.49,45710,79649416.86
2023-09-25,1722.17,1731.79,1712.62,1723.53,44693,77029859.2
2023-09-26,1749.18,1758.78,1736.45,1747.96,45740,79951891.83
2023-09-27,1745.69,1750.54,1736.25,1745.29,87241,152261177.49
2023-09-28,1746.08,1763.68,1732.97,1745.25,86502,150967418.41
2023-09-29,1734.69,1733.9,1717.93,1727.08,27374,47277152.59
2023-09-30,1719.1,1735.61,1705.9,1718.72,86674,148968052.76
2023-10-01,1712.58,1710.68,1687.66,1701.52,91471,155639796.58
2023-10-02,1700.33,1700.72,1680.53,1698.56,55913,94971682.68
2023-10-03,1731.06,1737.61,1725.87,1733.3,76025,131773821.67
2023-10-04,1713.11,1717.24,1696.41,1706.36,54516,93023806.66
2023-10-05,1674.19,1689.75,1670.68,1674.59,97796,163767877.07
2023-10-06,1692.54,1723.36,1685.38,1704.51,36069,61479973.62
2023-10-07,1700.8,1711.46,1700.7,1700.82,66233,112650649.08
2023-10-08,1686.7,1692.06,1669.53,1687.94,94811,160035482.13
2023-10-09,1717.27,1720.63,1698.77,1709.24,69049,118021328.83
2023-10-10,1693.14,1703.5,1685.54,1697.63,49178,83485945.94
2023-10-11,1732.98,1746.61,1725.48,1734.65,42821,74279366.98
2023-10-12,1755.04,1754.0,1738.55,1748.71,61727,107942414.37
2023-10-13,1741.42,1739.0,1726.51,1739.45,70935,123387772.64
2023-10-14,1782.24,1799.68,1781.28,1783.09,26999,48141770.29
2023-10-15,1767.7,1780.35,1764.74,1771.48,72522,128471292.23
2023-10-16,1788.58,1797.07,1781.05,1786.82,48712,87039681.97
2023-10-17,1793.16,1808.29,1781.07,1793.31,74551,133692906.97
2023-10-18,1816.0,1839.24,1809.82,1819.84,50172,91305155.77
2023-10-19,1847.99,1865.17,1838.48,1851.57,43722,80954478.2
2023-10-20,1848.64,1863.23,1841.89,1852.71,20625,38212208.99
2023-10-21,1833.18,1850.46,1822.85,1838.14,77165,141840443.92
2023-10-22,1852.51,1856.37,1841.55,1847.84,86509,159855158.09
2023-10-23,1838.79,1844.97,1824.5,1834.79,16859,30932723.62
2023-10-24,1880.24,1886.28,1860.01,1875.56,51609,96795656.62
2023-10-25,1878.81,1884.86,1864.24,1878.79,53307,100152572.84
2023-10-26,1870.77,1882.09,1869.38,1871.98,31839,59602033.67
2023-10-27,1875.05,1888.01,1871.28,1876.18,37216,69823749.93
2023-10-28,1854.84,1862.32,1840.14,1849.73,62953,116446244.19
2023-10-29,1821.7,1842.99,1821.97,1830.8,94481,172975886.71
2023-10-30,1852.74,1858.61,1845.64,1855.31,70593,130971831.01
2023-10-31,1838.23,1858.82,1828.69,1842.67,82075,151237234.94
2023-11-01,1829.03,1837.96,1810.79,1822.23,59522,108462948.7
2023-11-02,1831.08,1842.99,1821.73,1833.47,14886,27292974.71
2023-11-03,1849.5,1869.96,1844.33,1857.68,17485,32481536.06
2023-11-04,1873.68,1881.48,1857.19,1872.56,41455,77626939.08
2023-11-05,1891.13,1906.74,1898.26,1892.98,26767,50669398.13
2023-11-06,1875.56,1884.27,1870.28,1878.34,38453,72227969.15
2023-11-07,1847.11,1867.12,1844.82,1850.41,86280,159653200.26
2023-11-08,1877.44,1894.45,1868.56,1880.93,63442,119330256.07
2023-11-09,1878.52,1888.61,1867.29,1874.98,61877,116018202.63
2023-11-10,1871.58,1879.94,1860.09,1870.46,22226,41572941.6
2023-11-11,1896.54,1900.47,1883.27,1897.53,32588,61836651.45
2023-11-12,1903.66,1923.57,1902.17,1909.15,88976,169868786.29
2023-11-13,1917.93,1921.87,1906.96,1918.77,41709,80030004.27
2023-11-14,1963.87,1977.05,1944.8,1962.57,57788,113413034.36
2023-11-15,1951.69,1956.34,1936.04,1950.2,98031,191180086.95
2023-11-16,1970.06,1971.32,1967.19,1969.26,47019,92592500.35
2023-11-17,1966.28,1980.9,1962.36,1970.9,54948,108296869.17
2023-11-18,1964.75,1992.68,1964.99,1976.77,75133,148520602.13
2023-11-19,2016.84,2013.01,1995.07,2007.84,76458,153515323.14
2023-11-20,2011.95,2036.49,2009.76,2018.5,37526,75746054.93
2023-11-21,2019.94,2043.04,2022.96,2029.76,83493,169470854.34
2023-11-22,2052.36,2062.5,2041.37,2051.71,62198,127612344.19
2023-11-23,2036.37,2052.73,2040.35,2044.91,53395,109188093.42
2023-11-24,2024.6,2036.8,2013.13,2028.63,34031,69036243.84
2023-11-25,2010.98,2020.38,1988.89,2008.23,85542,171788177.0
2023-11-26,1978.27,1983.64,1957.43,1969.4,47701,93942578.97
2023-11-27,2012.97,2018.06,2002.19,2011.03,35939,72274369.63
2023-11-28,1987.27,1995.43,1974.76,1989.46,59145,117666894.89
2023-11-29,1985.28,1994.47,1971.68,1985.54,30324,60209506.33
2023-11-30,1971.46,1997.47,1971.88,1980.5,32867,65093206.88
2023-12-01,1984.9,1991.07,1977.39,1987.15,10203,20274907.61
2023-12-02,2001.72,2019.68,1997.01,2003.97,26544,53193282.2
2023-12-03,2022.44,2031.89,2010.85,2021.68,25899,52359381.48
2023-12-04,2020.23,2012.25,1999.02,2010.51,39063,78536718.1
2023-12-05,1997.99,2015.36,2001.57,2007.67,13748,27601472.11
2023-12-06,2011.79,2026.87,2009.2,2013.82,76629,154317274.35
2023-12-07,2000.18,2028.36,2005.98,2009.35,90764,182376606.27
2023-12-08,2039.48,2045.36,2029.91,2042.0,30884,63065019.98
2023-12-09,2047.99,2048.22,2042.37,2052.32,35183,72206633.88
2023-12-10,2060.04,2070.97,2057.93,2067.51,91570,189322216.44
2023-12-11,2085.84,2096.92,2068.95,2081.27,81246,169094958.5
2023-12-12,2106.52,2106.27,2099.75,2105.24,29259,61597236.46
2023-12-13,2113.34,2126.85,2104.71,2109.36,45959,96944126.38
2023-12-14,2081.27,2100.0,2072.72,2083.92,43457,90561104.91
2023-12-15,2092.06,2103.37,2091.06,2092.42,95679,200200482.01
2023-12-16,2087.86,2086.76,2071.19,2079.89,12103,25172921.66
2023-12-17,2069.81,2080.1,2047.49,2069.82,75901,157101312.15
2023-12-18,2086.09,2095.1,2078.79,2082.05,54535,113544379.69
2023-12-19,2104.22,2119.6,2099.46,2107.31,26103,55007156.82
2023-12-20,2111.82,2126.94,2108.85,2108.24,88278,186110955.85
2023-12-21,2112.17,2123.61,2106.08,2114.91,22391,47355034.29
2023-12-22,2139.98,2152.95,2129.63,2149.46,38901,83616068.46
2023-12-23,2154.74,2157.39,2142.44,2154.77,91159,196426964.27
2023-12-24,2204.96,2208.92,2200.38,2207.31,77914,171980101.85
2023-12-25,2210.99,2230.1,2198.21,2219.12,60357,133939244.21
2023-12-26,2185.36,2193.23,2183.11,2184.4,96908,211686003.39
2023-12-27,2195.5,2210.13,2187.7,2199.97,48437,106559877.53
2023-12-28,2223.55,2215.41,2197.77,2208.09,45503,100474798.25
2023-12-29,2227.06,2238.84,2225.62,2234.39,85403,190823335.09
2023-12-30,2242.29,2261.42,2234.31,2248.35,51258,115245945.72
2023-12-31,2250.43,2243.77,2241.99,2246.08,43724,98207658.68
2024-01-01,2221.43,2228.09,2210.53,2222.1,74286,165070573.94
2024-01-02,2222.66,2232.35,2207.49,2218.41,84842,188214754.25
2024-01-03,2203.81,2207.4,2196.26,2201.9,24908,54845036.27
2024-01-04,2187.88,2202.75,2171.04,2190.79,60626,132819076.45
2024-01-05,2196.17,2209.06,2193.97,2203.07,47228,104046380.19
2024-01-06,2242.32,2244.68,2227.66,2236.96,33386,74683268.36
2024-01-07,2238.91,2258.23,2240.5,2245.36,56754,127432995.66
2024-01-08,2224.73,2225.55,2212.76,2221.94,38302,85104723.58
2024-01-09,2235.93,2245.06,2209.66,2231.33,70815,158011738.12
2024-01-10,2255.13,2265.99,2247.03,2255.76,94748,213729137.02
2024-01-11,2242.55,2260.35,2231.47,2244.07,73344,164588955.86
2024-01-12,2236.97,2252.93,2227.14,2241.89,45618,102270451.32
2024-01-13,2245.0,2247.33,2233.59,2242.68,86234,193395427.8
2024-01-14,2212.25,2246.12,2219.53,2227.48,71114,158405289.85
2024-01-15,2244.53,2246.02,2228.59,2240.95,80130,179567283.89
2024-01-16,2239.63,2247.89,2230.24,2239.03,35525,79541560.03
2024-01-17,2246.81,2262.71,2239.58,2247.92,89818,201903785.59
2024-01-18,2231.88,2231.27,2215.97,2230.67,24334,54281156.58
2024-01-19,2215.55,2239.62,2212.77,2222.42,72767,161718994.92
2024-01-20,2225.3,2241.62,2221.3,2237.37,16644,37238783.1
2024-01-21,2232.76,2238.14,2220.87,2230.41,42933,95758327.6
2024-01-22,2272.04,2276.9,2262.04,2265.45,53469,121131475.62
2024-01-23,2249.26,2267.75,2265.09,2257.96,43687,98643485.39
2024-01-24,2257.69,2276.9,2262.14,2262.95,62656,141787607.85
2024-01-25,2285.87,2284.1,2280.44,2282.11,27375,62472630.14
2024-01-26,2256.03,2267.88,2242.91,2254.24,75206,169532215.2
2024-01-27,2234.34,2233.56,2214.38,2219.52,46607,103445248.79
2024-01-28,2194.89,2204.65,2189.38,2189.51,93178,204014031.72
2024-01-29,2219.44,2217.31,2205.91,2215.26,33993,75303342.55
2024-01-30,2200.9,2207.38,2200.13,2204.72,54386,119906071.2
2024-01-31,2259.01,2264.68,2244.07,2256.39,56287,127005260.6
2024-02-01,2253.08,2248.8,2233.41,2245.6,96724,217203622.0
2024-02-02,2248.97,2250.77,2237.07,2249.79,86312,194184148.3
2024-02-03,2280.55,2289.21,2283.93,2281.14,85324,194635594.43
2024-02-04,2322.46,2332.93,2311.53,2321.76,81196,188517399.98
2024-02-05,2360.16,2387.48,2354.09,2363.49,80014,189112072.88
2024-02-06,2389.5,2400.9,2384.26,2388.15,18210,43488295.73
2024-02-07,2410.36,2427.9,2409.82,2409.14,20922,50403940.79
2024-02-08,2428.89,2431.27,2412.03,2421.49,46289,112088184.66
2024-02-09,2436.61,2450.35,2422.23,2437.55,43340,105643574.6
2024-02-10,2430.4,2436.3,2429.94,2427.03,49850,120987441.61
2024-02-11,2410.37,2434.58,2405.33,2411.17,66984,161509539.62
2024-02-12,2414.8,2418.17,2400.94,2411.6,94178,227119519.32
2024-02-13,2407.44,2415.94,2393.07,2408.69,21094,50809007.33
2024-02-14,2403.0,2414.11,2391.69,2400.13,97959,235114354.44
2024-02-15,2418.2,2425.6,2394.9,2414.56,43418,104835277.11
2024-02-16,2428.83,2442.04,2433.14,2434.16,15741,38316176.39
2024-02-17,2441.94,2451.23,2436.52,2436.43,82374,200698665.44
2024-02-18,2465.65,2476.28,2451.39,2466.48,78798,194353911.22
2024-02-19,2441.8,2453.91,2445.9,2444.15,80532,196832208.23
2024-02-20,2437.23,2451.93,2428.47,2440.78,32164,78505113.56
2024-02-21,2428.43,2428.27,2418.41,2426.94,45595,110656300.87
2024-02-22,2390.09,2392.14,2384.61,2390.11,40257,96218603.68
2024-02-23,2390.81,2404.39,2381.09,2388.96,24211,57838990.24
2024-02-24,2388.97,2393.64,2383.47,2387.02,15232,36359089.86
2024-02-25,2420.83,2427.12,2409.38,2417.79,77753,187990353.95
2024-02-26,2444.79,2448.97,2420.82,2430.91,62691,152395884.71
2024-02-27,2411.12,2420.48,2403.0,2410.92,99765,240525590.65
2024-02-28,2444.83,2457.45,2441.43,2448.5,89768,219797255.33
2024-02-29,2463.33,2487.9,2462.15,2473.42,35613,88086052.38
2024-03-01,2479.59,2492.57,2467.27,2485.57,24026,59718209.95
2024-03-02,2487.71,2497.55,2472.87,2481.54,63535,157664413.24
2024-03-03,2466.45,2477.23,2448.75,2462.85,40908,100750169.0
2024-03-04,2449.15,2475.06,2450.73,2455.9,62113,152543530.95
2024-03-05,2490.5,2484.73,2474.85,2478.18,29610,73378863.07
2024-03-06,2518.0,2533.21,2504.1,2516.37,56646,142542303.39
2024-03-07,2550.04,2560.51,2538.9,2547.74,73185,186455987.32
2024-03-08,2549.68,2541.83,2522.81,2538.46,82567,209592864.16
2024-03-09,2525.26,2513.58,2499.94,2516.57,57574,144888752.53
2024-03-10,2523.79,2525.89,2505.69,2519.88,46182,116373255.47
2024-03-11,2489.16,2496.48,2470.93,2485.01,10570,26266604.52
2024-03-12,2496.59,2504.16,2499.1,2491.98,29288,72985050.88
2024-03-13,2488.32,2499.23,2477.3,2489.53,88824,221129650.45
2024-03-14,2482.14,2490.45,2466.39,2480.71,39877,98923080.92
2024-03-15,2452.18,2458.68,2445.67,2449.31,94425,231276203.46
2024-03-16,2459.45,2475.24,2450.04,2460.08,10917,26856727.55
2024-03-17,2445.1,2452.75,2445.14,2449.93,85602,209718832.14
2024-03-18,2425.7,2438.37,2411.89,2427.03,74575,180995820.32
2024-03-19,2365.15,2375.97,2364.87,2370.09,82518,195574718.13
2024-03-20,2370.36,2375.5,2364.0,2370.04,49104,116378210.24
2024-03-21,2397.08,2421.86,2398.3,2405.98,28062,67516618.29
2024-03-22,2441.41,2444.79,2418.46,2439.71,26999,65869607.51
2024-03-23,2422.91,2440.37,2416.04,2431.06,71845,174659759.13
2024-03-24,2417.5,2439.31,2401.46,2419.52,19941,48247634.09
2024-03-25,2431.92,2443.59,2428.46,2429.39,71169,172897596.48
2024-03-26,2413.88,2417.65,2406.27,2409.93,33470,80660258.78
2024-03-27,2419.82,2424.6,2399.77,2416.46,69821,168719856.18
2024-03-28,2433.88,2436.15,2431.09,2432.28,96669,235126510.92
2024-03-29,2451.73,2473.83,2450.68,2457.32,54435,133764386.79
2024-03-30,2460.72,2470.88,2435.54,2455.82,14529,35680610.07
2024-03-31,2446.76,2465.68,2447.06,2452.25,93055,228193808.67
2024-04-01,2440.66,2449.17,2434.29,2435.19,22192,54041669.07
2024-04-02,2422.29,2425.28,2408.91,2419.15,84102,203455299.08
2024-04-03,2421.91,2417.38,2414.02,2415.12,82762,199880143.02
2024-04-04,2423.09,2435.77,2406.78,2422.97,96795,234531099.24
2024-04-05,2437.64,2456.18,2436.21,2441.74,44087,107648937.6
2024-04-06,2419.71,2444.21,2421.65,2426.18,76677,186031835.89
2024-04-07,2450.62,2465.52,2446.38,2456.53,14627,35931649.28
2024-04-08,2443.42,2459.87,2443.63,2451.61,66541,163132348.14
2024-04-09,2456.39,2460.48,2440.42,2451.68,78226,191785053.54
2024-04-10,2442.57,2450.59,2424.63,2437.23,13255,32305548.88
2024-04-11,2392.02,2397.84,2380.34,2389.25,67433,161114303.05
2024-04-12,2407.27,2417.17,2403.24,2407.43,15213,36624248.16
2024-04-13,2432.97,2436.82,2409.02,2422.67,29404,71236126.98
2024-04-14,2417.05,2424.41,2411.01,2417.54,35380,85532612.98
2024-04-15,2420.49,2436.34,2413.73,2419.38,29173,70580606.72
2024-04-16,2429.96,2443.37,2419.49,2430.2,63027,153168212.2
2024-04-17,2397.76,2400.16,2399.09,2399.45,33989,81554873.15
2024-04-18,2392.52,2396.79,2377.41,2389.37,34519,82478593.25
2024-04-19,2402.59,2405.63,2394.77,2405.75,32439,78040230.39
2024-04-20,2377.66,2390.18,2365.56,2381.17,86949,207040131.53
2024-04-21,2390.95,2395.05,2380.04,2387.54,24995,59676528.36
2024-04-22,2358.42,2375.08,2344.28,2360.91,33559,79229678.22
2024-04-23,2371.4,2376.33,2358.09,2370.74,99049,234818991.02
2024-04-24,2368.82,2382.46,2360.66,2370.52,15021,35607622.62
2024-04-25,2338.66,2351.56,2319.64,2338.72,31119,72778632.03
2024-04-26,2359.15,2373.8,2352.04,2362.51,61539,145386806.09
2024-04-27,2345.12,2364.02,2340.91,2348.32,49350,115889744.76
2024-04-28,2328.52,2352.96,2322.0,2332.62,56223,131146784.44
2024-04-29,2341.35,2347.69,2329.82,2337.13,35517,83007825.99
2024-04-30,2361.46,2372.63,2348.73,2360.6,88653,209274464.85
2024-05-01,2345.38,2346.38,2324.18,2340.79,32250,75490340.15
2024-05-02,2347.65,2347.42,2332.56,2342.52,94486,221335282.19
2024-05-03,2349.3,2366.76,2341.14,2351.6,92895,218451479.6
2024-05-04,2370.37,2380.47,2351.97,2365.96,99132,234542126.68
2024-05-05,2369.92,2374.84,2354.05,2369.99,76798,182010231.79
2024-05-06,2362.35,2366.6,2355.41,2363.15,64199,151711613.56
2024-05-07,2353.36,2353.85,2336.23,2347.09,69546,163231016.73
2024-05-08,2352.09,2358.61,2335.31,2349.32,98151,230587825.42
2024-05-09,2326.61,2336.33,2316.72,2328.37,13327,31030244.93
2024-05-10,2272.89,2281.25,2269.76,2270.45,39768,90291149.74
2024-05-11,2273.35,2294.26,2264.76,2279.68,74418,169649117.15
2024-05-12,2299.49,2310.57,2285.64,2298.26,52788,121320402.71
2024-05-13,2244.0,2264.18,2238.53,2251.5,92384,208002445.02
2024-05-14,2226.88,2229.55,2227.76,2231.8,56830,126833419.51
2024-05-15,2247.61,2246.62,2233.93,2244.69,62446,140171727.73
2024-05-16,2272.99,2292.35,2272.12,2286.34,25160,57524237.98
2024-05-17,2296.27,2294.1,2281.66,2287.25,66583,152292155.64
2024-05-18,2277.37,2287.39,2266.3,2273.19,43998,100015935.85
2024-05-19,2260.84,2275.64,2255.73,2270.03,37230,84513397.44
2024-05-20,2310.02,2311.37,2291.37,2298.03,19076,43837265.64
2024-05-21,2298.98,2291.69,2276.66,2285.61,79341,181342828.49
2024-05-22,2269.23,2274.12,2265.3,2270.13,41085,93268260.4
2024-05-23,2256.34,2265.2,2241.87,2260.97,65571,148254351.3
2024-05-24,2250.84,2263.7,2229.8,2242.41,24715,55421109.06
2024-05-25,2243.64,2251.32,2236.64,2245.36,15750,35364439.18
2024-05-26,2279.16,2291.81,2270.57,2278.35,88768,202244997.71
2024-05-27,2291.4,2287.53,2281.46,2285.32,45903,104902877.44
2024-05-28,2280.0,2297.86,2271.32,2280.77,82489,188138378.97
2024-05-29,2274.23,2287.18,2262.11,2275.43,42093,95779804.5
2024-05-30,2238.31,2256.04,2238.72,2244.67,97954,219874332.76
2024-05-31,2259.68,2274.9,2252.3,2262.83,44314,100275113.15
2024-06-01,2260.47,2274.39,2253.61,2261.77,58225,131691832.62
2024-06-02,2252.47,2272.71,2241.76,2258.67,97985,221315301.19
2024-06-03,2317.29,2330.03,2316.21,2323.03,93014,216074058.06
2024-06-04,2329.67,2336.21,2315.62,2329.5,45179,105244585.47
2024-06-05,2305.72,2325.21,2298.0,2314.97,35338,81806286.27
2024-06-06,2302.54,2320.36,2298.83,2306.94,79681,183819234.39
2024-06-07,2340.13,2340.07,2323.35,2330.41,42101,98112518.36
2024-06-08,2331.45,2347.04,2318.56,2333.17,12775,29806293.67
2024-06-09,2302.55,2318.0,2303.81,2304.91,55619,128196684.36
2024-06-10,2322.04,2332.71,2311.64,2323.79,55838,129755936.34
2024-06-11,2309.26,2312.19,2308.81,2310.93,29539,68262555.67
2024-06-12,2351.77,2356.38,2332.78,2348.9,67124,157667279.39
2024-06-13,2373.52,2389.71,2362.26,2371.0,75149,178178033.06
2024-06-14,2360.6,2374.25,2353.0,2362.55,36616,86507141.39
2024-06-15,2387.6,2395.47,2382.29,2388.67,89655,214156264.13
2024-06-16,2397.09,2401.78,2388.44,2390.53,64567,154349203.73
2024-06-17,2400.53,2421.47,2391.75,2408.08,47099,113418310.65
2024-06-18,2417.99,2425.08,2409.13,2418.28,85831,207563206.71
2024-06-19,2402.53,2418.03,2375.81,2401.85,71799,172450480.1
2024-06-20,2385.6,2401.96,2383.53,2389.48,35479,84776351.23
2024-06-21,2410.0,2415.08,2403.81,2410.58,56172,135407040.4
2024-06-22,2399.83,2418.67,2398.87,2404.38,65863,158359906.28
2024-06-23,2400.0,2404.76,2387.69,2396.81,52043,124737207.15
2024-06-24,2371.52,2387.31,2360.33,2378.21,92569,220148337.81
2024-06-25,2392.49,2392.1,2372.13,2387.18,25408,60653469.36
2024-06-26,2428.56,2442.09,2426.45,2428.93,67980,165118695.08
2024-06-27,2405.84,2417.34,2392.06,2408.08,92956,223845469.34
2024-06-28,2404.04,2422.43,2395.65,2409.06,26351,63481251.43
2024-06-29,2442.96,2445.05,2425.4,2437.81,14131,34448673.85
2024-06-30,2433.46,2443.39,2430.14,2436.72,54825,133592944.26
2024-07-01,2440.43,2452.53,2439.31,2446.26,21349,52225274.03
2024-07-02,2430.77,2437.5,2414.83,2425.52,70931,172044231.06
2024-07-03,2430.06,2441.18,2427.35,2434.58,54254,132085785.62
2024-07-04,2430.87,2440.32,2414.78,2431.34,48225,117251305.51
2024-07-05,2455.65,2458.96,2444.53,2451.55,22453,55044724.71
2024-07-06,2476.59,2488.0,2475.53,2475.8,28814,71337728.65
2024-07-07,2536.75,2529.42,2524.6,2528.09,28263,71451470.57
