date,open,high,low,close,volume,market_cap,daily_return,log_return,volatility
2023-12-08,2039.48,2045.36,2029.91,2042.0,30884,63065128.0,0.01624903575783221,0.016118433055651818,0.020188195479221044
2023-12-09,2047.99,2048.22,2042.37,2052.32,35183,72206774.56,0.00505386875612146,0.005041140826929739,0.019574494837243092
2023-12-10,2060.04,2070.97,2057.93,2067.51,91570,189321890.70000002,0.007401379901769811,0.0073741240939800305,0.019164161047085546
2023-12-11,2085.84,2096.92,2068.95,2081.27,81246,169094862.42,0.006655348704480257,0.006633299646671035,0.016343934662555352
2023-12-12,2106.52,2106.27,2099.75,2105.24,29259,61597217.16,0.011517006443181321,0.01145119057694088,0.015551971935247107
2023-12-13,2113.34,2126.85,2104.71,2109.36,45959,96944076.24000001,0.0019570215272368685,0.0019551090553670803,0.015895320267944515
2023-12-14,2081.27,2100.0,2072.72,2083.92,43457,90560911.44,-0.012060530208214848,-0.012133848504000086,0.023567673970253694
2023-12-15,2092.06,2103.37,2091.06,2092.42,95679,200200653.18,0.0040788513954470584,0.004070555432110591,0.019844625565155843
2023-12-16,2087.86,2086.76,2071.19,2079.89,12103,25172908.669999998,-0.005988281511360105,-0.006006283171071574,0.021811212022152526
2023-12-17,2069.81,2080.1,2047.49,2069.82,75901,157101407.82000002,-0.004841602200116202,-0.0048533607248002104,0.021661928878267782
2023-12-18,2086.09,2095.1,2078.79,2082.05,54535,113544596.75000001,0.005908726362678918,0.005891338299648444,0.02141452750500683
2023-12-19,2104.22,2119.6,2099.46,2107.31,26103,55007112.93,0.012132273480463862,0.012059267344338093,0.021797322546162318
2023-12-20,2111.82,2126.94,2108.85,2108.24,88278,186111210.71999997,0.00044132092572990445,0.00044122357229184735,0.02170264571225982
2023-12-21,2112.17,2123.61,2106.08,2114.91,22391,47354949.809999995,0.003163776420141984,0.003158782210459699,0.016571269713342534
2023-12-22,2139.98,2152.95,2129.63,2149.46,38901,83616143.46000001,0.01633639256516828,0.016204389400878528,0.021849004231621727
2023-12-23,2154.74,2157.39,2142.44,2154.77,91159,196426678.43,0.0024703879113823213,0.0024673415193145545,0.01882708879723009
2023-12-24,2204.96,2208.92,2200.38,2207.31,77914,171980351.34,0.02438311281482486,0.024090590255016715,0.022873482449360445
2023-12-25,2210.99,2230.1,2198.21,2219.12,60357,133939425.83999999,0.0053504038852720814,0.00533614132542303,0.022973344716008093
2023-12-26,2185.36,2193.23,2183.11,2184.4,96908,211685835.20000002,-0.015645841594866372,-0.015769529606110392,0.03332559718983004
2023-12-27,2195.5,2210.13,2187.7,2199.97,48437,106559946.88999999,0.007127815418421335,0.007102532611795977,0.032894505724304475
2023-12-28,2223.55,2215.41,2197.77,2208.09,45503,100474719.27000001,0.0036909594221741227,0.0036841645460548534,0.03284414922601955
2023-12-29,2227.06,2238.84,2225.62,2234.39,85403,190823609.17,0.011910746391677662,0.011840371710702067,0.03155150310517556
2023-12-30,2242.29,2261.42,2234.31,2248.35,51258,115245924.3,0.006247790224625183,0.0062283536981628225,0.03134826048813796
2023-12-31,2250.43,2243.77,2241.99,2246.08,43724,98207601.92,-0.0010096292836969667,-0.001010139302657833,0.02361170850192234
2024-01-01,2221.43,2228.09,2210.53,2222.1,74286,165070920.6,-0.010676378401481723,-0.010733779854703489,0.026625887289040983
2024-01-02,2222.66,2232.35,2207.49,2218.41,84842,188214341.22,-0.0016605913325232757,-0.0016619716426090594,0.019559007752819532
2024-01-03,2203.81,2207.4,2196.26,2201.9,24908,54844925.2,-0.007442267209397668,-0.007470099054004263,0.02069920552540935
2024-01-04,2187.88,2202.75,2171.04,2190.79,60626,132818834.53999999,-0.005045642399745698,-0.005058414634223963,0.020791601406064775
2024-01-05,2196.17,2209.06,2193.97,2203.07,47228,104046589.96000001,0.005605283938670658,0.00558963279349135,0.016801224817094482
2024-01-06,2242.32,2244.68,2227.66,2236.96,33386,74683146.56,0.015383079066938254,0.01526595908950722,0.023191110623230073
2024-01-07,2238.91,2258.23,2240.5,2245.36,56754,127433161.44000001,0.0037550962019885503,0.003748063428574323,0.023607380218898077
2024-01-08,2224.73,2225.55,2212.76,2221.94,38302,85104745.88,-0.01043039868885176,-0.01048517653336293,0.02347701815716528
2024-01-09,2235.93,2245.06,2209.66,2231.33,70815,158011633.95,0.004226036706661773,0.004217132092208579,0.023729234676405406
2024-01-10,2255.13,2265.99,2247.03,2255.76,94748,213728748.48000002,0.010948627052027371,0.010889124753221423,0.023336542815898354
2024-01-11,2242.55,2260.35,2231.47,2244.07,73344,164589070.08,-0.005182288895981824,-0.005195763528200474,0.02339531204463247
2024-01-12,2236.97,2252.93,2227.14,2241.89,45618,102270538.02,-0.0009714491972176997,-0.0009719213598018303,0.023608716677451628
2024-01-13,2245.0,2247.33,2233.59,2242.68,86234,193395267.11999997,0.00035238124974901197,0.0003523191780579299,0.018313657378386868
2024-01-14,2212.25,2246.12,2219.53,2227.48,71114,158405012.72,-0.006777605365009598,-0.006800677641200904,0.019062840318605435
2024-01-15,2244.53,2246.02,2228.59,2240.95,80130,179567323.5,0.0060471923429166186,0.006028981454917367,0.01661606587325097
2024-01-16,2239.63,2247.89,2230.24,2239.03,35525,79541540.75,-0.0008567794908407311,-0.0008571467361691879,0.01631933714052961
2024-01-17,2246.81,2262.71,2239.58,2247.92,89818,201903678.56,0.0039704693550330905,0.0039626078439719626,0.012093903784582142
2024-01-18,2231.88,2231.27,2215.97,2230.67,24334,54281123.78,-0.007673760632050941,-0.007703355432664146,0.013417937319179844
2024-01-19,2215.55,2239.62,2212.77,2222.42,72767,161718836.14000002,-0.003698440378899659,-0.003705296519422815,0.01372057839372429
2024-01-20,2225.3,2241.62,2221.3,2237.37,16644,37238786.28,0.0067269013057837945,0.0067043766628047535,0.01588375093569268
2024-01-21,2232.76,2238.14,2220.87,2230.41,42933,95758192.53,-0.003110795264082422,-0.0031156438455771725,0.01450206164443904
2024-01-22,2272.04,2276.9,2262.04,2265.45,53469,121131346.05,0.015710116077313208,0.015587989623589111,0.020783850525291515
2024-01-23,2249.26,2267.75,2265.09,2257.96,43687,98643498.52,-0.00330618640888114,-0.0033116639196128406,0.021255554032467733
2024-01-24,2257.69,2276.9,2262.14,2262.95,62656,141787395.2,0.002209959432407871,0.0022075210638643136,0.021061258089238928
2024-01-25,2285.87,2284.1,2280.44,2282.11,27375,62472761.25,0.00846682427804435,0.008431181765978062,0.01944350565943584
2024-01-26,2256.03,2267.88,2242.91,2254.24,75206,169532373.44,-0.012212382400497934,-0.01228756628572327,0.024313078479900847
2024-01-27,2234.34,2233.56,2214.38,2219.52,46607,103445168.64,-0.015402086734331633,-0.015521931032953474,0.029030342588077747
2024-01-28,2194.89,2204.65,2189.38,2189.51,93178,204014162.78000003,-0.013520941464821079,-0.013613181788192192,0.03164246590708515
2024-01-29,2219.44,2217.31,2205.91,2215.26,33993,75303333.18,0.011760622239679108,0.011692003596589274,0.029166495567391593
2024-01-30,2200.9,2207.38,2200.13,2204.72,54386,119905901.91999999,-0.004757906521130839,-0.004769261389614736,0.029209366014058356
2024-01-31,2259.01,2264.68,2244.07,2256.39,56287,127005423.92999999,0.023436082586451024,0.02316567432687862,0.039586361740785996
2024-02-01,2253.08,2248.8,2233.41,2245.6,96724,217203414.4,-0.0047819747472732654,-0.004793444970001101,0.03832764703574423
2024-02-02,2248.97,2250.77,2237.07,2249.79,86312,194183874.48,0.0018658710366941111,0.0018641324616332923,0.03660073868988492
2024-02-03,2280.55,2289.21,2283.93,2281.14,85324,194635989.35999998,0.01393463389916394,0.013838439480831624,0.03402374227367563
2024-02-04,2322.46,2332.93,2311.53,2321.76,81196,188517624.96,0.017806886030669045,0.017650200752645426,0.029267478160778005
2024-02-05,2360.16,2387.48,2354.09,2363.49,80014,189112288.85999998,0.017973433946661066,0.017813821468229747,0.03068218377120368
2024-02-06,2389.5,2400.9,2384.26,2388.15,18210,43488211.5,0.010433723011309626,0.010379667399110837,0.02598541540102384
2024-02-07,2410.36,2427.9,2409.82,2409.14,20922,50404027.08,0.00878923015723454,0.008750829716694554,0.022087659708507523
2024-02-08,2428.89,2431.27,2412.03,2421.49,46289,112088350.60999998,0.005126310633670084,0.005113215836247535,0.01609024838995099
2024-02-09,2436.61,2450.35,2422.23,2437.55,43340,105643417.00000001,0.00663228012504713,0.006610383319064583,0.013518952358462318
2024-02-10,2430.4,2436.3,2429.94,2427.03,49850,120987445.50000001,-0.0043158089064839755,-0.004325148892493047,0.020285255249612742
2024-02-11,2410.37,2434.58,2405.33,2411.17,66984,161509811.28,-0.006534735870590835,-0.0065561807324319805,0.02237717943203339
2024-02-12,2414.8,2418.17,2400.94,2411.6,94178,227119664.79999998,0.000178336658136935,0.00017832075804546864,0.017344959953310934
2024-02-13,2407.44,2415.94,2393.07,2408.69,21094,50808906.86,-0.0012066677724331676,-0.0012073963821752547,0.015241674298903812
2024-02-14,2403.0,2414.11,2391.69,2400.13,97959,235114334.67000002,-0.0035537989529578207,-0.003560128697332424,0.012947569026436238
2024-02-15,2418.2,2425.6,2394.9,2414.56,43418,104835366.08,0.006012174340556564,0.0059941733344976295,0.013417394935202687
2024-02-16,2428.83,2442.04,2433.14,2434.16,15741,38316112.559999995,0.00811742097939172,0.008084651931709251,0.01436481174316355
2024-02-17,2441.94,2451.23,2436.52,2436.43,82374,200698484.82,0.0009325598974594396,0.0009321253336284804,0.01354138574535616
2024-02-18,2465.65,2476.28,2451.39,2466.48,78798,194353691.04,0.012333619270818552,0.01225817984934941,0.015009633502171337
2024-02-19,2441.8,2453.91,2445.9,2444.15,80532,196832287.8,-0.009053387823943382,-0.009094618781379696,0.019429909908859178
2024-02-20,2437.23,2451.93,2428.47,2440.78,32164,78505247.92,-0.0013788024466583337,-0.0013797538694016865,0.01946296345776275
2024-02-21,2428.43,2428.27,2418.41,2426.94,45595,110656329.3,-0.005670318504740313,-0.005686455791998015,0.020257638704350916
2024-02-22,2390.09,2392.14,2384.61,2390.11,40257,96218658.27000001,-0.015175488475199228,-0.015291814571111678,0.025388340469762766
2024-02-23,2390.81,2404.39,2381.09,2388.96,24211,57839110.56,-0.00048114940316557053,-0.0004812651926825147,0.0229628677147471
2024-02-24,2388.97,2393.64,2383.47,2387.02,15232,36359088.64,-0.0008120688500435902,-0.0008123987565688293,0.022707770338585388
2024-02-25,2420.83,2427.12,2409.38,2417.79,77753,187990425.87,0.012890549723085787,0.012808173746156285,0.02313941654911738
2024-02-26,2444.79,2448.97,2420.82,2430.91,62691,152396178.81,0.005426443156766991,0.005411773061130564,0.02311798473564967
2024-02-27,2411.12,2420.48,2403.0,2410.92,99765,240525433.8,-0.008223257956896712,-0.008257255451002947,0.024319345829794174
2024-02-28,2444.83,2457.45,2441.43,2448.5,89768,219796948.0,0.01558741061503488,0.015467174764303196,0.029069347457615802
2024-02-29,2463.33,2487.9,2462.15,2473.42,35613,88085906.46000001,0.010177659791709148,0.01012621616830959,0.02256611131129381
2024-03-01,2479.59,2492.57,2467.27,2485.57,24026,59718304.82,0.0049122267952874665,0.004900201174880932,0.021695293197930204
2024-03-02,2487.71,2497.55,2472.87,2481.54,63535,157664643.9,-0.001621358481153301,-0.0016226743052895891,0.02199058297392622
2024-03-03,2466.45,2477.23,2448.75,2462.85,40908,100750267.8,-0.0075316134335936535,-0.007560119254126629,0.023524236989485067
2024-03-04,2449.15,2475.06,2450.73,2455.9,62113,152543316.70000002,-0.0028219339383234177,-0.0028259231004350046,0.023831323650405658
2024-03-05,2490.5,2484.73,2474.85,2478.18,29610,73378909.8,0.00907203062013906,0.009031126950456925,0.02178959480000652
2024-03-06,2518.0,2533.21,2504.1,2516.37,56646,142542295.01999998,0.015410502869040998,0.015292967055603181,0.021682422695375615
2024-03-07,2550.04,2560.51,2538.9,2547.74,73185,186456351.89999998,0.012466370207878663,0.012389304837437241,0.02254096894207003
2024-03-08,2549.68,2541.83,2522.81,2538.46,82567,209593026.82,-0.0036424438914487434,-0.003649093742918163,0.023828590650389444
2024-03-09,2525.26,2513.58,2499.94,2516.57,57574,144889001.18,-0.00862333855959907,-0.008660734685062406,0.026332121954109527
2024-03-10,2523.79,2525.89,2505.69,2519.88,46182,116373098.16000001,0.0013152823088569132,0.0013144180827987454,0.023960851253359863
2024-03-11,2489.16,2496.48,2470.93,2485.01,10570,26266555.700000003,-0.013837960537803395,-0.013934597656525641,0.029249623668581956
2024-03-12,2496.59,2504.16,2499.1,2491.98,29288,72985110.24,0.0028048176868502583,0.002800891525453254,0.028063142638711524
2024-03-13,2488.32,2499.23,2477.3,2489.53,88824,221130012.72000003,-0.0009831539578968318,-0.0009836375707525415,0.022400647056296488
2024-03-14,2482.14,2490.45,2466.39,2480.71,39877,98923272.67,-0.0035428374030440635,-0.0035491281138482107,0.01543038337140077
2024-03-15,2452.18,2458.68,2445.67,2449.31,94425,231276096.75,-0.012657666555139446,-0.012738457288565914,0.017813626054975832
2024-03-16,2459.45,2475.24,2450.04,2460.08,10917,26856693.36,0.004397156750268527,0.004387517503049358,0.01947806966013903
2024-03-17,2445.1,2452.75,2445.14,2449.93,85602,209718907.85999998,-0.004125882085135535,-0.004134417020807322,0.01873869263709028
2024-03-18,2425.7,2438.37,2411.89,2427.03,74575,180995762.25000003,-0.00934720583853399,-0.00939116511239303,0.016330684268730987
2024-03-19,2365.15,2375.97,2364.87,2370.09,82518,195575086.62,-0.023460773043596506,-0.023740358497935876,0.024265319049040328
2024-03-20,2370.36,2375.5,2364.0,2370.04,49104,116378444.16,-2.109624529034182e-05,-2.1096467819254183e-05,0.024568544498362196
2024-03-21,2397.08,2421.86,2398.3,2405.98,28062,67516610.76,0.015164301024455318,0.015050472324239363,0.033173531073233856
2024-03-22,2441.41,2444.79,2418.46,2439.71,26999,65869730.29,0.014019235405115626,0.013921874816596722,0.03592567295854478
2024-03-23,2422.91,2440.37,2416.04,2431.06,71845,174659505.7,-0.0035455033590058305,-0.003551803552018699,0.03552484546257632
2024-03-24,2417.5,2439.31,2401.46,2419.52,19941,48247648.32,-0.004746900528987297,-0.00475820284279419,0.035580247546004716
2024-03-25,2431.92,2443.59,2428.46,2429.39,71169,172897256.91,0.004079321518317691,0.00407102364509996,0.03475975000372412
2024-03-26,2413.88,2417.65,2406.27,2409.93,33470,80660357.1,-0.008010241253977313,-0.008042495595290706,0.024083342849779005
2024-03-27,2419.82,2424.6,2399.77,2416.46,69821,168719653.66,0.0027096222711864293,0.0027059578627095285,0.023919800661874657
2024-03-28,2433.88,2436.15,2431.09,2432.28,96669,235126075.32000002,0.006546766757984823,0.006525429755449727,0.020014303183492458
2024-03-29,2451.73,2473.83,2450.68,2457.32,54435,133764214.2,0.010294867367243832,0.010242236133036325,0.017547537070512743
2024-03-30,2460.72,2470.88,2435.54,2455.82,14529,35680608.78,-0.0006104211091758627,-0.00061060749199299,0.01688609596176183
2024-03-31,2446.76,2465.68,2447.06,2452.25,93055,228194123.75,-0.0014536896026582369,-0.0014547472344918716,0.015754941453343694
2024-04-01,2440.66,2449.17,2434.29,2435.19,22192,54041736.480000004,-0.006956876338056861,-0.00698118822438593,0.01774503047216727
2024-04-02,2422.29,2425.28,2408.91,2419.15,84102,203455353.3,-0.006586755037594538,-0.006608543437828966,0.016996859683217833
2024-04-03,2421.91,2417.38,2414.02,2415.12,82762,199880161.44,-0.001665874377363985,-0.0016672634890225993,0.016910725910480165
2024-04-04,2423.09,2435.77,2406.78,2422.97,96795,234531381.14999998,0.0032503560899665995,0.003245085101249288,0.015690132468611884
2024-04-05,2437.64,2456.18,2436.21,2441.74,44087,107648991.38,0.007746691044461906,0.007716839501398995,0.013746862990697484
2024-04-06,2419.71,2444.21,2421.65,2426.18,76677,186032203.85999998,-0.006372504853096594,-0.006392895936493442,0.01477802932471713
2024-04-07,2450.62,2465.52,2446.38,2456.53,14627,35931664.31,0.012509376880528444,0.012431781072244581,0.020501120901380208
2024-04-08,2443.42,2459.87,2443.63,2451.61,66541,163132581.01000002,-0.0020028251232430128,-0.0020048334594923944,0.01900277409443209
2024-04-09,2456.39,2460.48,2440.42,2451.68,78226,191785119.67999998,2.8552665391146093e-05,2.855225777155469e-05,0.016968954339731505
2024-04-10,2442.57,2450.59,2424.63,2437.23,13255,32305483.65,-0.005893917640148683,-0.005911355323997309,0.01847606357527408
2024-04-11,2392.02,2397.84,2380.34,2389.25,67433,161114295.25,-0.019686283198549148,-0.01988263935957962,0.02777394829951279
2024-04-12,2407.27,2417.17,2403.24,2407.43,15213,36624232.589999996,0.007609082348017049,0.007580279298505318,0.027718477810304915
2024-04-13,2432.97,2436.82,2409.02,2422.67,29404,71236188.68,0.006330402130072521,0.006310449296542612,0.028286364689504278
2024-04-14,2417.05,2424.41,2411.01,2417.54,35380,85532565.2,-0.002117498462440248,-0.002119743532157128,0.02414000210019723
2024-04-15,2420.49,2436.34,2413.73,2419.38,29173,70580572.74000001,0.0007611042630111253,0.0007608147700417812,0.024335168625973243
2024-04-16,2429.96,2443.37,2419.49,2430.2,63027,153168215.39999998,0.0044722201555769114,0.004462249495289625,0.025133871029726352
2024-04-17,2397.76,2400.16,2399.09,2399.45,33989,81554906.05,-0.012653279565467912,-0.012734014067834101,0.02742905717374482
2024-04-18,2392.52,2396.79,2377.41,2389.37,34519,82478663.03,-0.004200962720623425,-0.004209811555626095,0.018775003147262895
2024-04-19,2402.59,2405.63,2394.77,2405.75,32439,78040124.25,0.006855363547713544,0.006831972385459158,0.01843468717915368
2024-04-20,2377.66,2390.18,2365.56,2381.17,86949,207040350.33,-0.010217187987114129,-0.010269741726375523,0.01915069834119254
2024-04-21,2390.95,2395.05,2380.04,2387.54,24995,59676562.3,0.002675155490788006,0.002671583631106671,0.019839433460721558
2024-04-22,2358.42,2375.08,2344.28,2360.91,33559,79229778.69,-0.011153739832631127,-0.011216409223207772,0.02158568151521526
2024-04-23,2371.4,2376.33,2358.09,2370.74,99049,234819426.26,0.004163648762553374,0.0041550047624579365,0.021455338349905453
2024-04-24,2368.82,2382.46,2360.66,2370.52,15021,35607580.92,-9.279802930717285e-05,-9.280233531068899e-05,0.018679065546201346
2024-04-25,2338.66,2351.56,2319.64,2338.72,31119,72778627.67999999,-0.013414778192126664,-0.013505569204198316,0.022114324757256616
2024-04-26,2359.15,2373.8,2352.04,2362.51,61539,145386502.89000002,0.01017223096394626,0.010120842022189911,0.023995371286556537
2024-04-27,2345.12,2364.02,2340.91,2348.32,49350,115889592.00000001,-0.006006323782756451,-0.0060244343002836855,0.022753838437552028
2024-04-28,2328.52,2352.96,2322.0,2332.62,56223,131146894.25999999,-0.00668563057845617,-0.006708079519400899,0.02244575380081002
2024-04-29,2341.35,2347.69,2329.82,2337.13,35517,83007846.21000001,0.001933448225600598,0.0019315815203114687,0.020846299756168384
2024-04-30,2361.46,2372.63,2348.73,2360.6,88653,209274271.79999998,0.010042231283668324,0.00999214313116946,0.02334371133889999
2024-05-01,2345.38,2346.38,2324.18,2340.79,32250,75490477.5,-0.008391934254003197,-0.00842734478197969,0.024582311530873716
2024-05-02,2347.65,2347.42,2332.56,2342.52,94486,221335344.72,0.0007390667253364125,0.0007387937500138676,0.020450788637960578
2024-05-03,2349.3,2366.76,2341.14,2351.6,92895,218451882.0,0.0038761675460614597,0.003868674565097123,0.017693530576925347
2024-05-04,2370.37,2380.47,2351.97,2365.96,99132,234542346.72,0.006106480693995664,0.00608791169656906,0.01755547037616803
2024-05-05,2369.92,2374.84,2354.05,2369.99,76798,182010492.01999998,0.0017033255000082903,0.0017018764863234277,0.015043555678421347
2024-05-06,2362.35,2366.6,2355.41,2363.15,64199,151711866.85,-0.0028860881269540117,-0.002890260909905774,0.015917666639069787
2024-05-07,2353.36,2353.85,2336.23,2347.09,69546,163230721.14000002,-0.006796013795146272,-0.006819211859548747,0.014355520480059511
2024-05-08,2352.09,2358.61,2335.31,2349.32,98151,230588107.32000002,0.0009501126927387027,0.0009496616213640665,0.011294315544984208
2024-05-09,2326.61,2336.33,2316.72,2328.37,13327,31030186.99,-0.008917473992474556,-0.008957472632452322,0.01471804208242177
2024-05-10,2272.89,2281.25,2269.76,2270.45,39768,90291255.6,-0.024875771462439467,-0.025190402216071984,0.027203845280606497
2024-05-11,2273.35,2294.26,2264.76,2279.68,74418,169649226.23999998,0.004065273403950798,0.004057032506809775,0.026297364284468758
2024-05-12,2299.49,2310.57,2285.64,2298.26,52788,121320548.88000001,0.008150266704098907,0.008117232649944963,0.02894174684438037
2024-05-13,2244.0,2264.18,2238.53,2251.5,92384,208002576.0,-0.02034582684291608,-0.02055565412950613,0.032982610005210286
2024-05-14,2226.88,2229.55,2227.76,2231.8,56830,126833194.00000001,-0.008749722407284,-0.00878822599002546,0.03303473253509207
2024-05-15,2247.61,2246.62,2233.93,2244.69,62446,140171911.74,0.005775607133255534,0.005758992257676391,0.03472499503628476
2024-05-16,2272.99,2292.35,2272.12,2286.34,25160,57524314.400000006,0.018554900676708286,0.018384858694633292,0.04239313360634845
2024-05-17,2296.27,2294.1,2281.66,2287.25,66583,152291966.75,0.0003980160431080737,0.0003979368557339881,0.03321586059616292
2024-05-18,2277.37,2287.39,2266.3,2273.19,43998,100015813.62,-0.006147119903814557,-0.006166091231344465,0.033706847871297754
2024-05-19,2260.84,2275.64,2255.73,2270.03,37230,84513216.9,-0.0013901169721843853,-0.0013910840811495234,0.03220922623643151
2024-05-20,2310.02,2311.37,2291.37,2298.03,19076,43837220.28,0.012334638749267546,0.012259186906624057,0.0259910105277345
2024-05-21,2298.98,2291.69,2276.66,2285.61,79341,181342583.01000002,-0.005404629182386711,-0.0054192870280216875,0.024389099867744114
2024-05-22,2269.23,2274.12,2265.3,2270.13,41085,93268291.05000001,-0.006772809009411018,-0.006795848567628338,0.026142857560944848
2024-05-23,2256.34,2265.2,2241.87,2260.97,65571,148254063.86999997,-0.004035011210811845,-0.004043173833462636,0.01756701484681122
2024-05-24,2250.84,2263.7,2229.8,2242.41,24715,55421163.15,-0.008208866106140245,-0.00824274437635679,0.018522951433356933
2024-05-25,2243.64,2251.32,2236.64,2245.36,15750,35364420.0,0.0013155488960538975,0.001314684319783446,0.01846083581667451
2024-05-26,2279.16,2291.81,2270.57,2278.35,88768,202244572.79999998,0.014692521466490804,0.014585632084048821,0.02469415934192292
2024-05-27,2291.4,2287.53,2281.46,2285.32,45903,104903043.96000001,0.0030592314613646643,0.0030545615346312975,0.02103462224349652
2024-05-28,2280.0,2297.86,2271.32,2280.77,82489,188138436.53,-0.0019909684420563734,-0.0019929530543628354,0.020425558599249428
2024-05-29,2274.23,2287.18,2262.11,2275.43,42093,95779674.99,-0.0023413145560491344,-0.0023440597186708506,0.0192243501193632
2024-05-30,2238.31,2256.04,2238.72,2244.67,97954,219874405.18,-0.013518324009088256,-0.013610528460442663,0.023639075312493645
2024-05-31,2259.68,2274.9,2252.3,2262.83,44314,100275048.61999999,0.00809027607621604,0.008057725238376058,0.023458828380998338
2024-06-01,2260.47,2274.39,2253.61,2261.77,58225,131691558.25,-0.00046843996234802177,-0.00046854971462342355,0.02352476748810665
2024-06-02,2252.47,2272.71,2241.76,2258.67,97985,221315779.95000002,-0.0013706079751698574,-0.00137154811742316,0.017427156772995972
2024-06-03,2317.29,2330.03,2316.21,2323.03,93014,216074312.42000002,0.02849464507874111,0.02809622356230968,0.03437565133505721
2024-06-04,2329.67,2336.21,2315.62,2329.5,45179,105244480.5,0.0027851555942022266,0.0027812842349196907,0.03400341050282226
2024-06-05,2305.72,2325.21,2298.0,2314.97,35338,81806409.86,-0.006237389997853726,-0.006256923783768141,0.034935899821873645
2024-06-06,2302.54,2320.36,2298.83,2306.94,79681,183819286.14000002,-0.003468727456511167,-0.003474757439879064,0.030710826551004638
2024-06-07,2340.13,2340.07,2323.35,2330.41,42101,98112591.41,0.010173649943214791,0.010122246711636347,0.031103088475884232
2024-06-08,2331.45,2347.04,2318.56,2333.17,12775,29806246.75,0.001184340952879559,0.0011836401743857638,0.030856420170953875
2024-06-09,2302.55,2318.0,2303.81,2304.91,55619,128196789.28999999,-0.012112276430778834,-0.012186227803920332,0.03486727164163577
2024-06-10,2322.04,2332.71,2311.64,2323.79,55838,129755786.02,0.008191209201227068,0.008157843327871334,0.02099607545227393
2024-06-11,2309.26,2312.19,2308.81,2310.93,29539,68262561.27,-0.005534062888643221,-0.005549432545330022,0.02137944856871659
2024-06-12,2351.77,2356.38,2332.78,2348.9,67124,157667563.6,0.016430614514503006,0.016297092547942652,0.02639429025532129
2024-06-13,2373.52,2389.71,2362.26,2371.0,75149,178178279.0,0.009408659372472261,0.009364673619615656,0.02636545948977975
2024-06-14,2360.6,2374.25,2353.0,2362.55,36616,86507130.80000001,-0.0035638970898353994,-0.0035702629002982624,0.026157915890009677
2024-06-15,2387.6,2395.47,2382.29,2388.67,89655,214156208.85,0.011055850669827061,0.01099518150935779,0.027618895575046952
2024-06-16,2397.09,2401.78,2388.44,2390.53,64567,154349350.51000002,0.0007786759996148973,0.0007783729887467002,0.021462701472066668
2024-06-17,2400.53,2421.47,2391.75,2408.08,47099,113418159.92,0.007341468209978386,0.007314650805003985,0.021343846207702404
2024-06-18,2417.99,2425.08,2409.13,2418.28,85831,207563390.68,0.004235739676422767,0.004226794182744892,0.017562326228782472
2024-06-19,2402.53,2418.03,2375.81,2401.85,71799,172450428.15,-0.0067940850521859275,-0.006817269921020122,0.017708672050891595
2024-06-20,2385.6,2401.96,2383.53,2389.48,35479,84776360.92,-0.005150196723359035,-0.005163504698628578,0.01775291285616819
2024-06-21,2410.0,2415.08,2403.81,2410.58,56172,135407099.76,0.008830373135577663,0.008791613398892803,0.018248493324362507
2024-06-22,2399.83,2418.67,2398.87,2404.38,65863,158359679.94,-0.0025719951215059655,-0.0025753083833066084,0.016126010062228396
2024-06-23,2400.0,2404.76,2387.69,2396.81,52043,124737182.83,-0.0031484207987091395,-0.0031533875030619555,0.016642037634271956
2024-06-24,2371.52,2387.31,2360.33,2378.21,92569,220148521.49,-0.0077603147516907,-0.007790582688378894,0.016140836778521652
2024-06-25,2392.49,2392.1,2372.13,2387.18,25408,60653469.44,0.0037717442950790936,0.00376464910280302,0.015945516547496805
2024-06-26,2428.56,2442.09,2426.45,2428.93,67980,165118661.39999998,0.017489255104349066,0.017338078184848983,0.02361615332578486
2024-06-27,2405.84,2417.34,2392.06,2408.08,92956,223845484.48,-0.008584026711350279,-0.008621081674893429,0.024985128489302497
2024-06-28,2404.04,2422.43,2395.65,2409.06,26351,63481140.059999995,0.0004069632238130616,0.00040688043674039454,0.023328729913881508
2024-06-29,2442.96,2445.05,2425.4,2437.81,14131,34448693.11,0.011934115381103005,0.011863465367600167,0.02586465224897584
2024-06-30,2433.46,2443.39,2430.14,2436.72,54825,133593173.99999999,-0.0004471226223536906,-0.00044722261147944504,0.02537589936026677
2024-07-01,2440.43,2452.53,2439.31,2446.26,21349,52225204.74,0.00391509898552167,0.003907454930480764,0.02244412158709678
2024-07-02,2430.77,2437.5,2414.83,2425.52,70931,172044559.12,-0.008478248428212987,-0.00851439321775081,0.025731792993649177
2024-07-03,2430.06,2441.18,2427.35,2434.58,54254,132085703.32,0.0037352815066460376,0.0037283226661147064,0.019210496390610298
2024-07-04,2430.87,2440.32,2414.78,2431.34,48225,117251371.5,-0.001330825029368432,-0.0013317113634554924,0.01642865549261997
2024-07-05,2455.65,2458.96,2444.53,2451.55,22453,55044652.150000006,0.008312288696768144,0.008277931882949766,0.017723033421185908
2024-07-06,2476.59,2488.0,2475.53,2475.8,28814,71337701.2,0.009891701168648348,0.009843098538294202,0.016554025792384255
2024-07-07,2536.75,2529.42,2524.6,2528.09,28263,71451407.67,0.02112044591647133,0.0209005008011508,0.024442741189449335
